8 3.71287
10 3.38869
9 3.90026
7 3.77009
8 4.03813
9 4.33436
6 3.99924
8 4.69465
6 4.98838
8 3.63831
6 5.54301
10 4.09774
8 3.64036
8 5.68589
6 3.80629
6 3.74237
10 3.14657
8 7.1834
8 4.09449
8 5.50659
8 4.11883
8 4.95308
7 4.02206
6 3.91388
8 4.01052
8 5.86208
9 4.30737
8 3.31354
11 4.0674
6 6.61712
10 4.26581
9 4.6418
7 5.99937
13 4.75125
7 3.70134
10 4.27992
6 4.03915
10 3.16193
7 3.75383
8 4.5114
6 5.47207
16 3.68272
8 5.59709
6 4.0348
10 4.02007
8 3.61285
9 4.15891
9 4.36362
9 4.08377
7 4.32437
9 4.57462
6 4.46806
11 4.72295
9 4.30479
9 4.08082
9 4.10617
8 4.57516
8 4.98069
8 5.78447
8 4.06443
10 4.85829
6 3.92392
11 3.84408
7 4.51902
10 4.29058
7 3.77009
12 5.6707
6 4.02094
9 4.2508
6 4.07571
7 5.96938
8 5.20775
11 3.37908
6 3.61581
8 4.67632
7 4.37636
11 3.90334
6 4.86227
10 4.11022
12 6.53476
6 4.859
8 5.0701
6 4.60977
8 5.31481
7 3.90297
8 3.5499
11 4.92036
8 4.44225
9 3.7017
7 3.66235
10 4.21334
9 4.07661
9 3.84766
8 4.49061
6 3.32957
8 3.81106
13 4.69294
11 4.48276
8 3.73629
6 3.98913
8 5.86954
7 4.39043
7 5.2173
7 3.91605
8 3.82778
9 5.20329
9 5.15432
16 5.51584
9 4.43379
9 3.8456
9 4.54492
11 3.29885
6 4.56984
8 4.20216
7 4.61692
8 3.55761
6 4.12782
10 3.38999
8 4.057
8 4.10383
9 3.59731
6 4.39101
8 5.00106
7 4.65093
10 4.68269
9 6.03434
10 4.4068
10 4.00079
10 4.66848
8 3.90265
8 5.07578
11 3.94772
9 3.70276
7 3.74891
11 4.34433
6 3.71424
11 3.98371
8 4.18478
6 4.3814
8 3.60115
8 3.25879
6 3.98607
10 4.13083
6 3.84803
9 4.0779
9 4.09032
8 5.82751
13 4.08471
8 4.67067
10 4.1081
7 5.59531
8 4.93472
8 4.26735
10 4.3668
11 4.82522
14 3.78792
10 3.01257
8 4.52778
6 4.82643
11 3.58997
10 4.92064
6 4.9245
9 3.64452
9 4.2322
6 3.93242
8 3.5378
10 4.43313
7 3.61248
6 4.46176
8 4.52112
7 7.63412
8 3.6252
8 4.14851
9 5.31803
8 3.92863
12 3.62295
6 4.43138
8 4.52205
9 3.40142
9 4.01026
6 6.11578
10 3.87574
8 3.92605
7 3.90128
10 4.71546
11 3.68182
10 5.88814
6 4.36475
8 4.25793
8 6.42414
8 4.01411
9 4.16371
10 4.41441
9 3.87266
8 4.86796
12 4.60766
8 4.69578
